,q_id,item_id,scenario_id,condition,qform,marker,continuation,prompt,context,speakerA,qud,speakerB,anchor,target,raw_logprob,normalized_logprob,normalized_surprisal
163,164,Crit10,10,whq-acc-repeated,whq,acc,repeated,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수를 시켰어. 수제비도 시켰어.,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다.,규현,동준이는 뭘 시켰어?,성재,칼국수를 시켰어.,수제비도 시켰어.,-13.160472295149331,-0.5982032861431514,0.8630249143622062
164,165,Crit10,10,whq-acc-contradictory,whq,acc,contradictory,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수를 시켰어. 수제비만 시켰어.,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다.,규현,동준이는 뭘 시켰어?,성재,칼국수를 시켰어.,수제비만 시켰어.,-22.693819450910333,-1.0315372477686515,1.4881936718480835
165,166,Crit10,10,whq-nun-negated,whq,nun,negated,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수는 시켰어. 수제비는 안 시켰어.,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다.,규현,동준이는 뭘 시켰어?,성재,칼국수는 시켰어.,수제비는 안 시켰어.,-8.9565697443799,-0.358262789775196,0.5168639501437206
166,167,Crit10,10,whq-nun-repeated,whq,nun,repeated,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수는 시켰어. 수제비도 시켰어.,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다.,규현,동준이는 뭘 시켰어?,성재,칼국수는 시켰어.,수제비도 시켰어.,-10.4368703751193,-0.4744031988690591,0.6844191423902523
167,168,Crit10,10,whq-nun-contradictory,whq,nun,contradictory,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수는 시켰어. 수제비만 시켰어.,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다.,규현,동준이는 뭘 시켰어?,성재,칼국수는 시켰어.,수제비만 시켰어.,-19.9830101493643,-0.9083186431529228,1.3104268020237138
168,169,Crit10,10,whq-zero-negated,whq,zero,negated,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수 시켰어. 수제비는 안 시켰어.,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다.,규현,동준이는 뭘 시켰어?,성재,칼국수 시켰어.,수제비는 안 시켰어.,-16.3333122600009,-0.6533324904000359,0.9425595439517682
169,170,Crit10,10,whq-zero-repeated,whq,zero,repeated,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수 시켰어. 수제비도 시켰어.,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다.,규현,동준이는 뭘 시켰어?,성재,칼국수 시켰어.,수제비도 시켰어.,-12.066780657108298,-0.548490029868559,0.7913038460684094
170,171,Crit10,10,whq-zero-contradictory,whq,zero,contradictory,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수 시켰어. 수제비만 시켰어.,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다.,규현,동준이는 뭘 시켰어?,성재,칼국수 시켰어.,수제비만 시켰어.,-21.017187336923506,-0.9553266971328866,1.3782450883824484
171,172,Crit10,10,linkedq-acc-negated,linkedq,acc,negated,규현: 동준이는 칼국수랑 수제비 중에 뭘 시켰어? 성재: 칼국수를 시켰어. 수제비는 안 시켰어.,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다.,규현,동준이는 칼국수랑 수제비 중에 뭘 시켰어?,성재,칼국수를 시켰어.,수제비는 안 시켰어.,-18.3992465674679,-0.7359698626987161,1.0617800711591692
172,173,Crit10,10,linkedq-acc-repeated,linkedq,acc,repeated,규현: 동준이는 칼국수랑 수제비 중에 뭘 시켰어? 성재: 칼국수를 시켰어. 수제비도 시켰어.,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다.,규현,동준이는 칼국수랑 수제비 중에 뭘 시켰어?,성재,칼국수를 시켰어.,수제비도 시켰어.,-28.679144389192,-1.303597472236,1.8806936085102655
173,174,Crit10,10,linkedq-acc-contradictory,linkedq,acc,contradictory,규현: 동준이는 칼국수랑 수제비 중에 뭘 시켰어? 성재: 칼국수를 시켰어. 수제비만 시켰어.,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다.,규현,동준이는 칼국수랑 수제비 중에 뭘 시켰어?,성재,칼국수를 시켰어.,수제비만 시켰어.,-32.274354430672,-1.4670161104850907,2.116456867501056
174,175,Crit10,10,linkedq-nun-negated,linkedq,nun,negated,규현: 동준이는 칼국수랑 수제비 중에 뭘 시켰어? 성재: 칼국수는 시켰어. 수제비는 안 시켰어.,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다.,규현,동준이는 칼국수랑 수제비 중에 뭘 시켰어?,성재,칼국수는 시켰어.,수제비는 안 시켰어.,-8.2643038265647,-0.33057215306258797,0.47691480587938306
175,176,Crit10,10,linkedq-nun-repeated,linkedq,nun,repeated,규현: 동준이는 칼국수랑 수제비 중에 뭘 시켰어? 성재: 칼국수는 시켰어. 수제비도 시켰어.,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다.,규현,동준이는 칼국수랑 수제비 중에 뭘 시켰어?,성재,칼국수는 시켰어.,수제비도 시켰어.,-17.977319010882297,-0.8171508641310136,1.1788994993399444
176,177,Crit10,10,linkedq-nun-contradictory,linkedq,nun,contradictory,규현: 동준이는 칼국수랑 수제비 중에 뭘 시켰어? 성재: 칼국수는 시켰어. 수제비만 시켰어.,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다.,규현,동준이는 칼국수랑 수제비 중에 뭘 시켰어?,성재,칼국수는 시켰어.,수제비만 시켰어.,-24.578702254172303,-1.1172137388260137,1.6117987206173077
177,178,Crit10,10,linkedq-zero-negated,linkedq,zero,negated,규현: 동준이는 칼국수랑 수제비 중에 뭘 시켰어? 성재: 칼국수 시켰어. 수제비는 안 시켰어.,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다.,규현,동준이는 칼국수랑 수제비 중에 뭘 시켰어?,성재,칼국수 시켰어.,수제비는 안 시켰어.,-17.425382985384502,-0.6970153194153801,1.0055805447442057
178,179,Crit10,10,linkedq-zero-repeated,linkedq,zero,repeated,규현: 동준이는 칼국수랑 수제비 중에 뭘 시켰어? 성재: 칼국수 시켰어. 수제비도 시켰어.,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다.,규현,동준이는 칼국수랑 수제비 중에 뭘 시켰어?,성재,칼국수 시켰어.,수제비도 시켰어.,-27.568089885576,-1.2530949947989092,1.8078339347591676
179,180,Crit10,10,linkedq-zero-contradictory,linkedq,zero,contradictory,규현: 동준이는 칼국수랑 수제비 중에 뭘 시켰어? 성재: 칼국수 시켰어. 수제비만 시켰어.,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다.,규현,동준이는 칼국수랑 수제비 중에 뭘 시켰어?,성재,칼국수 시켰어.,수제비만 시켰어.,-30.994303363572005,-1.4088319710714547,2.032514898110611
180,181,Crit11,11,whq-acc-negated,whq,acc,negated,하영이는 범수와 승우가 달리기와 멀리뛰기 시합에 출전했다는 것을 알고 있습니다. 하영: 범수는 뭘 이겼어? 승우: 달리기를 이겼어. 멀리뛰기는 못 이겼어.,하영이는 범수와 승우가 달리기와 멀리뛰기 시합에 출전했다는 것을 알고 있습니다.,하영,범수는 뭘 이겼어?,승우,달리기를 이겼어.,멀리뛰기는 못 이겼어.,-11.10454700315394,-0.396590964398355,0.5721598175988782
181,182,Crit11,11,whq-acc-repeated,whq,acc,repeated,하영이는 범수와 승우가 달리기와 멀리뛰기 시합에 출전했다는 것을 알고 있습니다. 하영: 범수는 뭘 이겼어? 승우: 달리기를 이겼어. 멀리뛰기도 이겼어.,하영이는 범수와 승우가 달리기와 멀리뛰기 시합에 출전했다는 것을 알고 있습니다.,하영,범수는 뭘 이겼어?,승우,달리기를 이겼어.,멀리뛰기도 이겼어.,-14.244543010639353,-0.5697817204255741,0.8220212624471573
182,183,Crit11,11,whq-acc-contradictory,whq,acc,contradictory,하영이는 범수와 승우가 달리기와 멀리뛰기 시합에 출전했다는 것을 알고 있습니다. 하영: 범수는 뭘 이겼어? 승우: 달리기를 이겼어. 멀리뛰기만 이겼어.,하영이는 범수와 승우가 달리기와 멀리뛰기 시합에 출전했다는 것을 알고 있습니다.,하영,범수는 뭘 이겼어?,승우,달리기를 이겼어.,멀리뛰기만 이겼어.,-20.49824484265203,-0.8199297937060812,1.1829086472568742
183,184,Crit11,11,whq-nun-negated,whq,nun,negated,하영이는 범수와 승우가 달리기와 멀리뛰기 시합에 출전했다는 것을 알고 있습니다. 하영: 범수는 뭘 이겼어? 승우: 달리기는 이겼어. 멀리뛰기는 못 이겼어.,하영이는 범수와 승우가 달리기와 멀리뛰기 시합에 출전했다는 것을 알고 있습니다.,하영,범수는 뭘 이겼어?,승우,달리기는 이겼어.,멀리뛰기는 못 이겼어.,-6.258865379988251,-0.22353090642815182,0.32248693018930963
184,185,Crit11,11,whq-nun-repeated,whq,nun,repeated,하영이는 범수와 승우가 달리기와 멀리뛰기 시합에 출전했다는 것을 알고 있습니다. 하영: 범수는 뭘 이겼어? 승우: 달리기는 이겼어. 멀리뛰기도 이겼어.,하영이는 범수와 승우가 달리기와 멀리뛰기 시합에 출전했다는 것을 알고 있습니다.,하영,범수는 뭘 이겼어?,승우,달리기는 이겼어.,멀리뛰기도 이겼어.,-9.095263213130298,-0.36381052852521195,0.5248676453265161
185,186,Crit11,11,whq-nun-contradictory,whq,nun,contradictory,하영이는 범수와 승우가 달리기와 멀리뛰기 시합에 출전했다는 것을 알고 있습니다. 하영: 범수는 뭘 이겼어? 승우: 달리기는 이겼어. 멀리뛰기만 이겼어.,하영이는 범수와 승우가 달리기와 멀리뛰기 시합에 출전했다는 것을 알고 있습니다.,하영,범수는 뭘 이겼어?,승우,달리기는 이겼어.,멀리뛰기만 이겼어.,-18.843587614067598,-0.7537435045627039,1.0874220161348807
186,187,Crit11,11,whq-zero-negated,whq,zero,negated,하영이는 범수와 승우가 달리기와 멀리뛰기 시합에 출전했다는 것을 알고 있습니다. 하영: 범수는 뭘 이겼어? 승우: 달리기 이겼어. 멀리뛰기는 못 이겼어.,하영이는 범수와 승우가 달리기와 멀리뛰기 시합에 출전했다는 것을 알고 있습니다.,하영,범수는 뭘 이겼어?,승우,달리기 이겼어.,멀리뛰기는 못 이겼어.,-12.853917276963232,-0.45906847417725827,0.6622958111239937
187,188,Crit11,11,whq-zero-repeated,whq,zero,repeated,하영이는 범수와 승우가 달리기와 멀리뛰기 시합에 출전했다는 것을 알고 있습니다. 하영: 범수는 뭘 이겼어? 승우: 달리기 이겼어. 멀리뛰기도 이겼어.,하영이는 범수와 승우가 달리기와 멀리뛰기 시합에 출전했다는 것을 알고 있습니다.,하영,범수는 뭘 이겼어?,승우,달리기 이겼어.,멀리뛰기도 이겼어.,-17.34532390440095,-0.693812956176038,1.0009605111796818
188,189,Crit11,11,whq-zero-contradictory,whq,zero,contradictory,하영이는 범수와 승우가 달리기와 멀리뛰기 시합에 출전했다는 것을 알고 있습니다. 하영: 범수는 뭘 이겼어? 승우: 달리기 이겼어. 멀리뛰기만 이겼어.,하영이는 범수와 승우가 달리기와 멀리뛰기 시합에 출전했다는 것을 알고 있습니다.,하영,범수는 뭘 이겼어?,승우,달리기 이겼어.,멀리뛰기만 이겼어.,-22.58506242157594,-0.9034024968630376,1.3033343021510118
189,190,Crit11,11,linkedq-acc-negated,linkedq,acc,negated,하영: 범수는 달리기랑 멀리뛰기 중에 뭘 이겼어? 승우: 달리기를 이겼어. 멀리뛰기는 못 이겼어.,하영이는 범수와 승우가 달리기와 멀리뛰기 시합에 출전했다는 것을 알고 있습니다.,하영,범수는 달리기랑 멀리뛰기 중에 뭘 이겼어?,승우,달리기를 이겼어.,멀리뛰기는 못 이겼어.,-16.58605794939483,-0.5923592124783869,0.8545936982674603
190,191,Crit11,11,linkedq-acc-repeated,linkedq,acc,repeated,하영: 범수는 달리기랑 멀리뛰기 중에 뭘 이겼어? 승우: 달리기를 이겼어. 멀리뛰기도 이겼어.,하영이는 범수와 승우가 달리기와 멀리뛰기 시합에 출전했다는 것을 알고 있습니다.,하영,범수는 달리기랑 멀리뛰기 중에 뭘 이겼어?,승우,달리기를 이겼어.,멀리뛰기도 이겼어.,-27.648087332529002,-1.1059234933011601,1.5955103393881824
191,192,Crit11,11,linkedq-acc-contradictory,linkedq,acc,contradictory,하영: 범수는 달리기랑 멀리뛰기 중에 뭘 이겼어? 승우: 달리기를 이겼어. 멀리뛰기만 이겼어.,하영이는 범수와 승우가 달리기와 멀리뛰기 시합에 출전했다는 것을 알고 있습니다.,하영,범수는 달리기랑 멀리뛰기 중에 뭘 이겼어?,승우,달리기를 이겼어.,멀리뛰기만 이겼어.,-29.108815019373,-1.16435260077492,1.6798057229841443
192,193,Crit11,11,linkedq-nun-negated,linkedq,nun,negated,하영: 범수는 달리기랑 멀리뛰기 중에 뭘 이겼어? 승우: 달리기는 이겼어. 멀리뛰기는 못 이겼어.,하영이는 범수와 승우가 달리기와 멀리뛰기 시합에 출전했다는 것을 알고 있습니다.,하영,범수는 달리기랑 멀리뛰기 중에 뭘 이겼어?,승우,달리기는 이겼어.,멀리뛰기는 못 이겼어.,-11.457764701827,-0.4092058822081071,0.5903592969642294
193,194,Crit11,11,linkedq-nun-repeated,linkedq,nun,repeated,하영: 범수는 달리기랑 멀리뛰기 중에 뭘 이겼어? 승우: 달리기는 이겼어. 멀리뛰기도 이겼어.,하영이는 범수와 승우가 달리기와 멀리뛰기 시합에 출전했다는 것을 알고 있습니다.,하영,범수는 달리기랑 멀리뛰기 중에 뭘 이겼어?,승우,달리기는 이겼어.,멀리뛰기도 이겼어.,-17.637029457767,-0.70548117831068,1.0177941973893205
194,195,Crit11,11,linkedq-nun-contradictory,linkedq,nun,contradictory,하영: 범수는 달리기랑 멀리뛰기 중에 뭘 이겼어? 승우: 달리기는 이겼어. 멀리뛰기만 이겼어.,하영이는 범수와 승우가 달리기와 멀리뛰기 시합에 출전했다는 것을 알고 있습니다.,하영,범수는 달리기랑 멀리뛰기 중에 뭘 이겼어?,승우,달리기는 이겼어.,멀리뛰기만 이겼어.,-23.0017945941013,-0.920071783764052,1.3273829996982605
195,196,Crit11,11,linkedq-zero-negated,linkedq,zero,negated,하영: 범수는 달리기랑 멀리뛰기 중에 뭘 이겼어? 승우: 달리기 이겼어. 멀리뛰기는 못 이겼어.,하영이는 범수와 승우가 달리기와 멀리뛰기 시합에 출전했다는 것을 알고 있습니다.,하영,범수는 달리기랑 멀리뛰기 중에 뭘 이겼어?,승우,달리기 이겼어.,멀리뛰기는 못 이겼어.,-14.510664058309152,-0.5182380020824697,0.7476593956045834
196,197,Crit11,11,linkedq-zero-repeated,linkedq,zero,repeated,하영: 범수는 달리기랑 멀리뛰기 중에 뭘 이겼어? 승우: 달리기 이겼어. 멀리뛰기도 이겼어.,하영이는 범수와 승우가 달리기와 멀리뛰기 시합에 출전했다는 것을 알고 있습니다.,하영,범수는 달리기랑 멀리뛰기 중에 뭘 이겼어?,승우,달리기 이겼어.,멀리뛰기도 이겼어.,-26.030687047646143,-1.0412274819058458,1.5021737245828666
197,198,Crit11,11,linkedq-zero-contradictory,linkedq,zero,contradictory,하영: 범수는 달리기랑 멀리뛰기 중에 뭘 이겼어? 승우: 달리기 이겼어. 멀리뛰기만 이겼어.,하영이는 범수와 승우가 달리기와 멀리뛰기 시합에 출전했다는 것을 알고 있습니다.,하영,범수는 달리기랑 멀리뛰기 중에 뭘 이겼어?,승우,달리기 이겼어.,멀리뛰기만 이겼어.,-27.368308180157502,-1.0947323272063,1.5793648995613632
198,199,Crit12,12,whq-acc-negated,whq,acc,negated,시우는 기환이와 현숙이가 맥주와 소주를 마시러 갔다는 것을 알고 있습니다. 시우: 기환이는 뭘 마셨어? 현숙: 맥주를 마셨어. 소주는 안 마셨어.,시우는 기환이와 현숙이가 맥주와 소주를 마시러 갔다는 것을 알고 있습니다.,시우,기환이는 뭘 마셨어?,현숙,맥주를 마셨어.,소주는 안 마셨어.,-19.563762922333638,-0.8892619510151654,1.2829338067808234
199,200,Crit12,12,whq-acc-repeated,whq,acc,repeated,시우는 기환이와 현숙이가 맥주와 소주를 마시러 갔다는 것을 알고 있습니다. 시우: 기환이는 뭘 마셨어? 현숙: 맥주를 마셨어. 소주도 마셨어.,시우는 기환이와 현숙이가 맥주와 소주를 마시러 갔다는 것을 알고 있습니다.,시우,기환이는 뭘 마셨어?,현숙,맥주를 마셨어.,소주도 마셨어.,-17.64298906738833,-0.9285783719678069,1.3396554123147022
200,201,Crit12,12,whq-acc-contradictory,whq,acc,contradictory,시우는 기환이와 현숙이가 맥주와 소주를 마시러 갔다는 것을 알고 있습니다. 시우: 기환이는 뭘 마셨어? 현숙: 맥주를 마셨어. 소주만 마셨어.,시우는 기환이와 현숙이가 맥주와 소주를 마시러 갔다는 것을 알고 있습니다.,시우,기환이는 뭘 마셨어?,현숙,맥주를 마셨어.,소주만 마셨어.,-22.823099149510327,-1.2012157447110698,1.7329879979324037
201,202,Crit12,12,whq-nun-negated,whq,nun,negated,시우는 기환이와 현숙이가 맥주와 소주를 마시러 갔다는 것을 알고 있습니다. 시우: 기환이는 뭘 마셨어? 현숙: 맥주는 마셨어. 소주는 안 마셨어.,시우는 기환이와 현숙이가 맥주와 소주를 마시러 갔다는 것을 알고 있습니다.,시우,기환이는 뭘 마셨어?,현숙,맥주는 마셨어.,소주는 안 마셨어.,-5.18328599667303,-0.2356039089396832,0.33990459104133586
202,203,Crit12,12,whq-nun-repeated,whq,nun,repeated,시우는 기환이와 현숙이가 맥주와 소주를 마시러 갔다는 것을 알고 있습니다. 시우: 기환이는 뭘 마셨어? 현숙: 맥주는 마셨어. 소주도 마셨어.,시우는 기환이와 현숙이가 맥주와 소주를 마시러 갔다는 것을 알고 있습니다.,시우,기환이는 뭘 마셨어?,현숙,맥주는 마셨어.,소주도 마셨어.,-7.97560279634305,-0.41976856822858155,0.605598031704435
203,204,Crit12,12,whq-nun-contradictory,whq,nun,contradictory,시우는 기환이와 현숙이가 맥주와 소주를 마시러 갔다는 것을 알고 있습니다. 시우: 기환이는 뭘 마셨어? 현숙: 맥주는 마셨어. 소주만 마셨어.,시우는 기환이와 현숙이가 맥주와 소주를 마시러 갔다는 것을 알고 있습니다.,시우,기환이는 뭘 마셨어?,현숙,맥주는 마셨어.,소주만 마셨어.,-12.54445390036665,-0.6602344158087711,0.9525169175115358
204,205,Crit12,12,whq-zero-negated,whq,zero,negated,시우는 기환이와 현숙이가 맥주와 소주를 마시러 갔다는 것을 알고 있습니다. 시우: 기환이는 뭘 마셨어? 현숙: 맥주 마셨어. 소주는 안 마셨어.,시우는 기환이와 현숙이가 맥주와 소주를 마시러 갔다는 것을 알고 있습니다.,시우,기환이는 뭘 마셨어?,현숙,맥주 마셨어.,소주는 안 마셨어.,-16.58115078544764,-0.7536886720658018,1.0873429095635205
205,206,Crit12,12,whq-zero-repeated,whq,zero,repeated,시우는 기환이와 현숙이가 맥주와 소주를 마시러 갔다는 것을 알고 있습니다. 시우: 기환이는 뭘 마셨어? 현숙: 맥주 마셨어. 소주도 마셨어.,시우는 기환이와 현숙이가 맥주와 소주를 마시러 갔다는 것을 알고 있습니다.,시우,기환이는 뭘 마셨어?,현숙,맥주 마셨어.,소주도 마셨어.,-15.995030238718638,-0.8418436967746651,1.2145237265404416
206,207,Crit12,12,whq-zero-contradictory,whq,zero,contradictory,시우는 기환이와 현숙이가 맥주와 소주를 마시러 갔다는 것을 알고 있습니다. 시우: 기환이는 뭘 마셨어? 현숙: 맥주 마셨어. 소주만 마셨어.,시우는 기환이와 현숙이가 맥주와 소주를 마시러 갔다는 것을 알고 있습니다.,시우,기환이는 뭘 마셨어?,현숙,맥주 마셨어.,소주만 마셨어.,-21.941216329250643,-1.1548008594342445,1.6660254731200976
207,208,Crit12,12,linkedq-acc-negated,linkedq,acc,negated,시우: 기환이는 맥주랑 소주 중에 뭘 마셨어? 현숙: 맥주를 마셨어. 소주는 안 마셨어.,시우는 기환이와 현숙이가 맥주와 소주를 마시러 갔다는 것을 알고 있습니다.,시우,기환이는 맥주랑 소주 중에 뭘 마셨어?,현숙,맥주를 마셨어.,소주는 안 마셨어.,-14.466018461017999,-0.6575462936826363,0.9486387770508574
208,209,Crit12,12,linkedq-acc-repeated,linkedq,acc,repeated,시우: 기환이는 맥주랑 소주 중에 뭘 마셨어? 현숙: 맥주를 마셨어. 소주도 마셨어.,시우는 기환이와 현숙이가 맥주와 소주를 마시러 갔다는 것을 알고 있습니다.,시우,기환이는 맥주랑 소주 중에 뭘 마셨어?,현숙,맥주를 마셨어.,소주도 마셨어.,-25.412303414095003,-1.3374896533734213,1.9295896901621334
209,210,Crit12,12,linkedq-acc-contradictory,linkedq,acc,contradictory,시우: 기환이는 맥주랑 소주 중에 뭘 마셨어? 현숙: 맥주를 마셨어. 소주만 마셨어.,시우는 기환이와 현숙이가 맥주와 소주를 마시러 갔다는 것을 알고 있습니다.,시우,기환이는 맥주랑 소주 중에 뭘 마셨어?,현숙,맥주를 마셨어.,소주만 마셨어.,-30.630052936433,-1.6121080492859474,2.325780288082017
210,211,Crit12,12,linkedq-nun-negated,linkedq,nun,negated,시우: 기환이는 맥주랑 소주 중에 뭘 마셨어? 현숙: 맥주는 마셨어. 소주는 안 마셨어.,시우는 기환이와 현숙이가 맥주와 소주를 마시러 갔다는 것을 알고 있습니다.,시우,기환이는 맥주랑 소주 중에 뭘 마셨어?,현숙,맥주는 마셨어.,소주는 안 마셨어.,-8.9540319782597,-0.4070014535572591,0.5871789786816575
211,212,Crit12,12,linkedq-nun-repeated,linkedq,nun,repeated,시우: 기환이는 맥주랑 소주 중에 뭘 마셨어? 현숙: 맥주는 마셨어. 소주도 마셨어.,시우는 기환이와 현숙이가 맥주와 소주를 마시러 갔다는 것을 알고 있습니다.,시우,기환이는 맥주랑 소주 중에 뭘 마셨어?,현숙,맥주는 마셨어.,소주도 마셨어.,-18.045707435933203,-0.9497740755754317,1.370234348797575
212,213,Crit12,12,linkedq-nun-contradictory,linkedq,nun,contradictory,시우: 기환이는 맥주랑 소주 중에 뭘 마셨어? 현숙: 맥주는 마셨어. 소주만 마셨어.,시우는 기환이와 현숙이가 맥주와 소주를 마시러 갔다는 것을 알고 있습니다.,시우,기환이는 맥주랑 소주 중에 뭘 마셨어?,현숙,맥주는 마셨어.,소주만 마셨어.,-23.856046191207902,-1.2555813784846264,1.811421028172299
213,214,Crit12,12,linkedq-zero-negated,linkedq,zero,negated,시우: 기환이는 맥주랑 소주 중에 뭘 마셨어? 현숙: 맥주 마셨어. 소주는 안 마셨어.,시우는 기환이와 현숙이가 맥주와 소주를 마시러 갔다는 것을 알고 있습니다.,시우,기환이는 맥주랑 소주 중에 뭘 마셨어?,현숙,맥주 마셨어.,소주는 안 마셨어.,-15.0071666151399,-0.6821439370518136,0.9841256751571249
214,215,Crit12,12,linkedq-zero-repeated,linkedq,zero,repeated,시우: 기환이는 맥주랑 소주 중에 뭘 마셨어? 현숙: 맥주 마셨어. 소주도 마셨어.,시우는 기환이와 현숙이가 맥주와 소주를 마시러 갔다는 것을 알고 있습니다.,시우,기환이는 맥주랑 소주 중에 뭘 마셨어?,현숙,맥주 마셨어.,소주도 마셨어.,-25.766257097872902,-1.3561187946248896,1.956465859861647
215,216,Crit12,12,linkedq-zero-contradictory,linkedq,zero,contradictory,시우: 기환이는 맥주랑 소주 중에 뭘 마셨어? 현숙: 맥주 마셨어. 소주만 마셨어.,시우는 기환이와 현숙이가 맥주와 소주를 마시러 갔다는 것을 알고 있습니다.,시우,기환이는 맥주랑 소주 중에 뭘 마셨어?,현숙,맥주 마셨어.,소주만 마셨어.,-31.895642989323903,-1.6787180520696792,2.421878208771707
216,217,Crit13,13,whq-acc-negated,whq,acc,negated,재효는 찬욱이와 석준이가 운동장과 강당을 찍기로 했다는 것을 알고 있습니다. 재효: 찬욱이는 뭘 찍었어? 석준: 운동장을 찍었어. 강당은 안 찍었어.,재효는 찬욱이와 석준이가 운동장과 강당을 찍기로 했다는 것을 알고 있습니다.,재효,찬욱이는 뭘 찍었어?,석준,운동장을 찍었어.,강당은 안 찍었어.,-20.497713953287647,-0.9760816168232213,1.4081881080937428
217,218,Crit13,13,whq-acc-repeated,whq,acc,repeated,재효는 찬욱이와 석준이가 운동장과 강당을 찍기로 했다는 것을 알고 있습니다. 재효: 찬욱이는 뭘 찍었어? 석준: 운동장을 찍었어. 강당도 찍었어.,재효는 찬욱이와 석준이가 운동장과 강당을 찍기로 했다는 것을 알고 있습니다.,재효,찬욱이는 뭘 찍었어?,석준,운동장을 찍었어.,강당도 찍었어.,-13.896456959872202,-0.7313924715722212,1.0551762916807657
218,219,Crit13,13,whq-acc-contradictory,whq,acc,contradictory,재효는 찬욱이와 석준이가 운동장과 강당을 찍기로 했다는 것을 알고 있습니다. 재효: 찬욱이는 뭘 찍었어? 석준: 운동장을 찍었어. 강당만 찍었어.,재효는 찬욱이와 석준이가 운동장과 강당을 찍기로 했다는 것을 알고 있습니다.,재효,찬욱이는 뭘 찍었어?,석준,운동장을 찍었어.,강당만 찍었어.,-25.665986666576,-1.350841403504,1.948852193862708
219,220,Crit13,13,whq-nun-negated,whq,nun,negated,재효는 찬욱이와 석준이가 운동장과 강당을 찍기로 했다는 것을 알고 있습니다. 재효: 찬욱이는 뭘 찍었어? 석준: 운동장은 찍었어. 강당은 안 찍었어.,재효는 찬욱이와 석준이가 운동장과 강당을 찍기로 했다는 것을 알고 있습니다.,재효,찬욱이는 뭘 찍었어?,석준,운동장은 찍었어.,강당은 안 찍었어.,-7.210260933132,-0.34334575872057144,0.49534322341642695
220,221,Crit13,13,whq-nun-repeated,whq,nun,repeated,재효는 찬욱이와 석준이가 운동장과 강당을 찍기로 했다는 것을 알고 있습니다. 재효: 찬욱이는 뭘 찍었어? 석준: 운동장은 찍었어. 강당도 찍었어.,재효는 찬욱이와 석준이가 운동장과 강당을 찍기로 했다는 것을 알고 있습니다.,재효,찬욱이는 뭘 찍었어?,석준,운동장은 찍었어.,강당도 찍었어.,-7.388979001425,-0.38889363165394736,0.561054913820449
